id,name,text,desc,country,lang,city,geo
1400622198,seutanso,@sosjorginho Contra-Cheque,Vamo fazer o seguinte: Eu te do 10 tu me da 20,Unidentified,es,Unidentified,Unidentified,Unidentified
283272590,difernandosl,@dennissavio Kkkk nunca critiquei,Acadêmico de Sistemas de Informação e Flamenguista.,Unidentified,pt,Unidentified,Unidentified,Unidentified
54629726,otavioveloso,Bora abrir os olhos. Não mereço e nem quero pagar pela cegueira dos outros! https://t.co/zwnqBjbVtq,,Unidentified,pt,Unidentified,Unidentified,Unidentified
1647558168,mariafgnsousa,Vamos Benfica,1 9 0 4,Unidentified,pt,Unidentified,Unidentified,Unidentified
1668801470,PCarvalho_2222,@Brancaleone72 @joaomatoso2 Para mim o que se deve é copiar o que já fizeram os japoneses e esses nem petróleo tinh… https://t.co/J6vJ4dRY7O,I've nothing to say. I would rather listen.,Unidentified,pt,Unidentified,Unidentified,Unidentified
976852311891955712,naoouvofrases,@Kadu_Mourah @lucasinutilismo @pecesiqueira Mas que papo torto é esse?,Reunindo frases faladas no Não Ouvo pelos maiores pensadores brasileiros da Família Não Salvo - por @rayanovelha / @arthurzurique | Sugestões via DM,Unidentified,pt,Unidentified,Unidentified,Unidentified
1668801470,PCarvalho_2222,@joaomatoso2 @Brancaleone72 Tens de ter pessoas honestas e tem existir controlo. Esse é o problema. Falta criar uma… https://t.co/IFSA80Re31,I've nothing to say. I would rather listen.,Unidentified,pt,Unidentified,Unidentified,Unidentified
1067982847,raquiiraqui,@MansiniJoslin @conchaseguro Vieram dois comboios na mm linha,,Unidentified,pt,Unidentified,Unidentified,Unidentified
407488690,RENZOMANCHISI,@AlfioKrancic NON NE SONO CONVINTO,"Voglio viaggiare, voglio conoscere, voglio sognare, voglio saperne di più, voglio fare di più, voglio essere migliore.  Voglio divertirmi con te, con lui......",Unidentified,it,Unidentified,Unidentified,Unidentified
1668801470,PCarvalho_2222,@Brancaleone72 @joaomatoso2 Desde vender dólares a preço baixo que depois iam só para certas pessoas. Obras que era… https://t.co/CC4y74YHc4,I've nothing to say. I would rather listen.,Unidentified,pt,Unidentified,Unidentified,Unidentified
1668801470,PCarvalho_2222,@joaomatoso2 @Brancaleone72 Tu não podes por pessoas a gerir empresas só porque são do partido. Tens de ter uma cul… https://t.co/A9WizBrheI,I've nothing to say. I would rather listen.,Unidentified,pt,Unidentified,Unidentified,Unidentified
54629726,otavioveloso,Não julga não! https://t.co/sApoSZFaGc,,Unidentified,pt,Unidentified,Unidentified,Unidentified
1668801470,PCarvalho_2222,@Brancaleone72 @joaomatoso2 Esse é o calcanhar de aquiles. Por isso é que eu quase defendo que o dinheiro do petról… https://t.co/uO3B6UNe0l,I've nothing to say. I would rather listen.,Unidentified,pt,Unidentified,Unidentified,Unidentified
915746280269385730,VeraLciaSoare11,#NewProfilePic https://t.co/Sjzp6Bvs2h,Deus na minha vida,Unidentified,und,Unidentified,Unidentified,Unidentified
161722016,BardoBrejo,RT @Accuarya: CANALHAS MIL VEZES#FolhaPutinhaDoPT #MARKETEIROSDOJAIR https://t.co/10hxp5twqQ,,Unidentified,pt,Unidentified,Unidentified,Unidentified
63147327,evandrodslopes,Segundo a #FolhaPutinhaDoPT eu to há 15 anos falando umas verdades sobre o PT e recebo por isso. A verdade dói.… https://t.co/fMP9huG8A9,"Pai, filho, irmão, tio. Por aqui para acompanhar futebol e política, sem petralhas. Bacharel em direito, comerciante.",Unidentified,pt,Unidentified,Unidentified,Unidentified
839488815504949248,fcoCRF,@Flamengo Não se envolve com esse filho da puta,"Picos-Pi/
A vida me fez Flamengo e eu fiz do Flamengo a minha vida.",Unidentified,pt,Unidentified,Unidentified,Unidentified
839488815504949248,fcoCRF,@Flamengo Manda o Paes pra puta q pariu!,"Picos-Pi/
A vida me fez Flamengo e eu fiz do Flamengo a minha vida.",Unidentified,pt,Unidentified,Unidentified,Unidentified
78392343,RuthynhaSilva,RT @PedroRocha1: #caixa2dobolsonaro https://t.co/TzTCorMNXh,"A woman who loves music (indie/pop), white chocolate, sex (a lot 😋), having fun, friends, food, internet; movies, tv series and reality shows. That's all!",Unidentified,und,Unidentified,Unidentified,Unidentified
78392343,RuthynhaSilva,RT @PedroRocha1: #caixa2dobolsonaro https://t.co/TzTCorMNXh,"A woman who loves music (indie/pop), white chocolate, sex (a lot 😋), having fun, friends, food, internet; movies, tv series and reality shows. That's all!",Unidentified,und,Unidentified,Unidentified,Unidentified
1647558168,mariafgnsousa,Porque é que estão a arruinar Riverdale???,1 9 0 4,Unidentified,pt,Unidentified,Unidentified,Unidentified
363694761,tayviaana,É uma ciumeira atrás da outra,sempre triste,Brazil,pt,"Picos, Brasil",Unidentified,Unidentified
54629726,otavioveloso,https://t.co/H2yctgVsEy,,Unidentified,und,Unidentified,Unidentified,Unidentified
363694761,tayviaana,QUERIA MUITO ENTENDER ALGUMAS COISAS MAS EU SOU JUMENTA,sempre triste,Brazil,pt,"Picos, Brasil",Unidentified,Unidentified
913016135427264517,Pior_humano,"@loen2k18 Comunicação ė contra a democracia, a n ser o toilder topzeira verificado",Um olho no peixe outro no aspargo.,Unidentified,pt,Unidentified,Unidentified,Unidentified
363694761,tayviaana,@Brunozor Vc me fez chorar,sempre triste,Unidentified,pt,Unidentified,Unidentified,Unidentified
54629726,otavioveloso,https://t.co/SUIL8AvrbJ,,Unidentified,und,Unidentified,Unidentified,Unidentified
131541469,vandecely,🇧🇷👈😎👉🇧🇷 #BrasilComBolsonaro https://t.co/DLtWafR7zX,Advogada,Brazil,und,"Picos, Brasil",Unidentified,Unidentified
131541469,vandecely,@pablo_ortellado @silduarte27 😂😂😂😂😂 já? Quem mandou ter maioria de eleitores analfabetos ou analfabetos funcionais… https://t.co/fagdD5YVg5,Advogada,Brazil,pt,"Picos, Brasil",Unidentified,Unidentified
925190081715081216,AarmPedro,"Todos da familia colocando fotos da prima estudante de medicina pq é dia do medico, quando é dia do programador não recebo nenhum parabéns.",,Unidentified,pt,Unidentified,Unidentified,Unidentified
177031781,PedroRocha1,#caixa2dobolsonaro https://t.co/TzTCorMNXh,,Unidentified,und,Unidentified,Unidentified,Unidentified
54629726,otavioveloso,https://t.co/2dbcW7A7Oi,,Unidentified,und,Unidentified,Unidentified,Unidentified
131541469,vandecely,😂😂😂😂🇧🇷👈😎👉🇧🇷#MalddadÉOPaiDoKitGay me prendam! https://t.co/Y65tV6VB47,Advogada,Brazil,en,"Picos, Brasil",Unidentified,Unidentified
131541469,vandecely,#BrasilComBsonaro 🇧🇷👈😎👉🇧🇷 https://t.co/rf8TTbvHQT,Advogada,Brazil,und,"Picos, Brasil",Unidentified,Unidentified
954442449895809030,lucas_perera33,@Matheumoreira92 @huangtrouxa em terra portuguesa ? comendo bacalhau com um manto preto e branco,🇧🇷,Unidentified,pt,Unidentified,Unidentified,Unidentified
3191154485,vdmiro88,"My week on Twitter 🎉: 24 Likes, 9 Retweets, 184K Retweet Reach. See yours with https://t.co/3bBxAseScB https://t.co/suXM5DYzUI",,Unidentified,en,Unidentified,Unidentified,Unidentified
899289871344427008,holanda_aldair,@cartolafc Deu foi certo!,,Unidentified,pt,Unidentified,Unidentified,Unidentified
954442449895809030,lucas_perera33,@Matheumoreira92 @huangtrouxa aquela fase boa,🇧🇷,Unidentified,pt,Unidentified,Unidentified,Unidentified
954442449895809030,lucas_perera33,@Matheumoreira92 @huangtrouxa cê tá ligado haha 💸,🇧🇷,Unidentified,pt,Unidentified,Unidentified,Unidentified
954442449895809030,lucas_perera33,"@Matheumoreira92 @huangtrouxa pra quem deu 274 na da Seleção,  só que agora É O GALO NE  🐔ainda com aquelas 3 listras 😍",🇧🇷,Unidentified,pt,Unidentified,Unidentified,Unidentified
1647558168,mariafgnsousa,@rafaela23mello @mariana_rosa7 https://t.co/8PpVRpFPNi,1 9 0 4,Unidentified,und,Unidentified,Unidentified,Unidentified
954442449895809030,lucas_perera33,amém 🐔 https://t.co/KTNaeAdpa6,🇧🇷,Unidentified,pt,Unidentified,Unidentified,Unidentified
986730372238073857,Redizim_,@LokinDlx Bedwars em call,SONHO EM SER RECONHECIDO PELO MEU ESFORÇO☘🐸,Unidentified,en,Unidentified,Unidentified,Unidentified
954442449895809030,lucas_perera33,"@Guilher91569834 cole gay, tá tirando hahaha",🇧🇷,Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,"Após acusação, Bolsonaro diz que PT desconhece apoio voluntário https://t.co/hq4x8Oe7gv",,Unidentified,pt,Unidentified,Unidentified,Unidentified
2905830333,humbertoschmar,"RT @Accuarya: @lsentoes Já que vc tá com a bola toda, me dá uma força pela minha causa!É só um pedido de ajuda, de uma mãe desesperada!…","Eng. Civil e Segurança, alérgico a comunistas, defendo população armada, direitos individuais, carne gorda e cerveja, a família, https://t.co/vXn1Wamsd4 .",Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,O vagabundo tá chamando todos os participantes da campanha de @jairbolsonaro de quadrilha?É isso mesmo?Algum ad… https://t.co/VetL76fNe6,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
3152862737,cidademodelofm,Empresas bancam campanha milionária contra PT nas redes sociais | Cidade Modelo https://t.co/QTrwaLaLeU,O portal de notícias da Rádio Cidade Modelo FM  de Picos,Unidentified,pt,Unidentified,Unidentified,Unidentified
966341494943698945,jrguizzardi,Bolsonaro faz caixa 2 e contrata milhões de robôs para espalharem notícias pelo zap!!! #MarqueteiroDoBolsonaro,Deus e família...Base de tudo!!!,Unidentified,pt,Unidentified,Unidentified,Unidentified
2248648514,SophiaVictria1,RT @naoouvofrases: 𝙉𝙖𝙤 𝙊𝙪𝙫𝙤 𝙁𝙧𝙖𝙨𝙚𝙨 𝙍𝙚𝙩𝙧𝙤 #𝟎𝟓𝟕 - Signos Fodas-@braian https://t.co/qxh4Zu9ugm,Queria ser a vilã de um musical da Disney,Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,CANALHAS MIL VEZES#FolhaPutinhaDoPT #MARKETEIROSDOJAIR https://t.co/10hxp5twqQ,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
218748524,magnamoreira_,Não existe apoio voluntário em valores de milhões de reais. Isso é financiamento ilegal de campanha. Isso é crime.… https://t.co/tMc13Qt8tN,professora e advogada,Unidentified,pt,Unidentified,Unidentified,Unidentified
296931442,Michel_Toti,@aldeia_noticias esse é para os socios que não pagam a pensão,Atléticano / Fanático,Unidentified,pt,Unidentified,Unidentified,Unidentified
875163237632888832,Fernand99536598,@Kitten18Russia 😍😍😍 pena que aqui é so verão 😭 e muito quente por sinal ! 😅mas agora ta chovendo um pouco,"Incríveis fanarts de subway surfers! dentre outros desenhos. ...em breve series em animação ! 

meu canal #fernandocarmo",Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,@maepatriota @mafiaveraneio Derrubaram de novo?Ninguém merece!,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,@mafiaveraneio de novo?????,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
1067982847,raquiiraqui,@conchaseguro Tavas no comboio ? 😂😂,,Unidentified,pt,Unidentified,Unidentified,Unidentified
1044622599723110400,Diegosilvaev,RT @Deusdaigreja14: Do senhor e a terra e sua plenitude,YESHUA ♥ EFÉSIOS 2 JOSUÉ 24:15,Unidentified,pt,Unidentified,Unidentified,Unidentified
254638378,marcielbrito1,Eleitores de Bolsonaro x Haddad Comprou ingressos pro show de WS 999152742,"ex: segurança  da banda malla 100 alça! tour  2010 a 2014!
vendedor Copperline fios e cabos",Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,Sou #MARKETEIROSDOJAIR https://t.co/SM9xQugHUL,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,und,Unidentified,Unidentified,Unidentified
80732922,Accuarya,@_PatriciaNov @lobaoeletrico Muito obrigada mesmo!🙏Deus te abençoe!,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,@LuizFel60141255 @Sempre_Fogo Ele não ganhará! Pode ter certeza!,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
121202949,tiagocorreia88,Saúde Pública https://t.co/QWCpYEkMKV,🇵🇹🌍,Unidentified,pt,Unidentified,Unidentified,Unidentified
3152862737,cidademodelofm,Reportagem da Globo mostra luta do sertanejo contra a seca no semi-árido do PI | Cidade Modelo https://t.co/lmqN8QWv73,O portal de notícias da Rádio Cidade Modelo FM  de Picos,Unidentified,pt,Unidentified,Unidentified,Unidentified
54629726,otavioveloso,https://t.co/9Y50aYJfp5,,Unidentified,und,Unidentified,Unidentified,Unidentified
80732922,Accuarya,"@_PatriciaNov @lobaoeletrico @lobaoeletrico é um ser de luz!Ele foi quem impulsionou meu Twitter!Até agora, dos f… https://t.co/dEBlTupCbh","Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
2724353754,maria02cravo,Tenho mm que ir cortar o cabelo,A vida não é brincadeira mas vamos brincar,Unidentified,pt,Unidentified,Unidentified,Unidentified
2724353754,maria02cravo,Tenho mm que ir cortar o cabelo,A vida não é brincadeira mas vamos brincar,Unidentified,pt,Unidentified,Unidentified,Unidentified
363694761,tayviaana,Acho ruim quando ngm me chama pra sair e acho ruim quando alguem me chama pq eu nunca qirro ir da trabalho demais sair de casa,sempre triste,Brazil,pt,"Picos, Brasil",Unidentified,Unidentified
363694761,tayviaana,Gayzista anti-cristao https://t.co/CEL8LNvbQY,sempre triste,Brazil,pt,"Picos, Brasil",Unidentified,Unidentified
293808160,zezesam,https://t.co/Sl4xm3AF2X,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/QlEEU0EgcV,,Unidentified,und,Unidentified,Unidentified,Unidentified
80732922,Accuarya,@neto_marcosneto https://t.co/sR6FCY9Ct8,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,und,Unidentified,Unidentified,Unidentified
3152862737,cidademodelofm,Médico morre em grave acidente de carro em BR no interior do Piauí | Cidade Modelo https://t.co/3Yg1Ush63J,O portal de notícias da Rádio Cidade Modelo FM  de Picos,Unidentified,pt,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/HDbrzHYXAk,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,"VAMOS JUNTO""ALGUNS PETISTAS QUE VIVEMDE MIGALHAS DE POLÍTICO PARA SOBREVIVER"" ESTÃO DESESPERADOS COM MEDO DE PERDER A BOQUINHA",,Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,@Eduardo69609126 @vauldir Já tentei com todos os Youtuber de direita; a única que me respondeu até o momento foi a Paula Marisa!,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,@Eduardo69609126 🙏,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/NdCaLunNU3,,Unidentified,und,Unidentified,Unidentified,Unidentified
293808160,zezesam,https://t.co/MtQ5CwG9vC,,Unidentified,und,Unidentified,Unidentified,Unidentified
80732922,Accuarya,"@monicabergamo Crie vergonha na sua cara!Se eu tivesse ganhando dinheiro pra isso, ñ precisaria ficar pedindo aju… https://t.co/oIDFmH2CP4","Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
925190081715081216,AarmPedro,#Caixa2doBolsonaro  Quero ver a galera falar q ele não é corrupto.,,Unidentified,pt,Unidentified,Unidentified,Unidentified
209586333,ramrafa,@Ruffles_Oficial Dependendo do vídeo game faço até um sacrifício...,Acadêmico de SI,Unidentified,pt,Unidentified,Unidentified,Unidentified
209586333,ramrafa,"Comprei um carregador para notebook na @canalshoptime não durou nem um mês, pessoal de produtos com péssima qualidade é assim...😒",Acadêmico de SI,Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,"@_PatriciaNov @1Altemir Amém, minha linda!Obrigada!🙏","Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,pt,Unidentified,Unidentified,Unidentified
80732922,Accuarya,@SandraP99968642 @ellafranthiely 😂😂😂😂😂,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,und,Unidentified,Unidentified,Unidentified
80732922,Accuarya,@Manipulite76 🙏,"Tradutora Juramentada e Intérprete Comercial: Professora, Pesquisadora, Filóloga, Beletrista.",Unidentified,und,Unidentified,Unidentified,Unidentified
161393042,marx_araujo,@albertocalmeida Há muito já não mostram. Por que não cassaram a chapa Dilma-Temer pela fraude em 2014?,"Médico neurologista, tricolor de coração.",Unidentified,pt,Unidentified,Unidentified,Unidentified
837139478653325312,profcrisgodoy,"RT @Accuarya: É  verdade sim!Ganhei tanto dinheiro nessa campanha do @jairbolsonaro pelo zap, que tô pedindo ajuda pelo amor de Deus, pra…","Mulher, Mãe e Professora!!!
Aspirante em política!!!
#MulheresComBolsonaro",Unidentified,pt,Unidentified,Unidentified,Unidentified
